species,year,mean_gsv_scaled
Microchirus boscanion,2018,0
Microchirus boscanion,2019,0.6888739353052594
Microchirus boscanion,2020,3.5525127240677468
Microchirus boscanion,2021,0.08787563389536036
Microchirus boscanion,2022,1.1471241752605714
Microchirus boscanion,2023,1.9607866614868648
Microchirus boscanion,2024,0
Microchirus ocellatus,2013,91.21452688205004
Microchirus ocellatus,2014,24.150833577665153
Microchirus ocellatus,2015,0
Microchirus ocellatus,2016,0
Microchirus ocellatus,2017,0
Microchirus ocellatus,2018,53.76736719270699
Microchirus ocellatus,2019,63.98532143149147
Microchirus ocellatus,2020,12.619335583501826
Microchirus ocellatus,2021,0
Microchirus ocellatus,2022,100
Microchirus ocellatus,2023,26.109497553495224
Microchirus ocellatus,2024,1.5376055809094569
Microchirus variegatus,2013,100
Microchirus variegatus,2014,28.46352418151092
Microchirus variegatus,2015,43.096023907522124
Microchirus variegatus,2016,0
Microchirus variegatus,2017,5.5338116414227185
Microchirus variegatus,2018,0.7875773912515076
Microchirus variegatus,2019,23.01509922143937
Microchirus variegatus,2020,0.6983076804827553
Microchirus variegatus,2021,35.099588346969036
Microchirus variegatus,2022,0
Microchirus variegatus,2023,0
Microchirus variegatus,2024,18.68344079030009
Microichthys coccoi,2013,12.58472099739349
Microichthys coccoi,2014,0
Microichthys coccoi,2015,0
Microichthys coccoi,2016,0
Microichthys coccoi,2017,0
Microichthys coccoi,2018,0
Microichthys coccoi,2019,0
Microichthys coccoi,2020,0
Microichthys coccoi,2021,100
Microichthys coccoi,2022,0
Microichthys coccoi,2023,54.31109987577884
Microichthys coccoi,2024,1.87858979792418
Microichthys sanzoi,2013,6.293326877087946
Microichthys sanzoi,2014,0
Microichthys sanzoi,2015,0.7927765448533093
Microichthys sanzoi,2016,100
Microichthys sanzoi,2017,0
Microichthys sanzoi,2018,4.69000161134134
Microichthys sanzoi,2019,8.134614351751555
Microichthys sanzoi,2020,1.616177079691026
Microichthys sanzoi,2021,11.522099391750153
Microichthys sanzoi,2022,0.5942809855748095
Microichthys sanzoi,2023,0.8640338298225217
Microichthys sanzoi,2024,2.219841576955203
Microlipophrys adriaticus,2013,18.977167116856723
Microlipophrys adriaticus,2014,1.6842806698727484
Microlipophrys adriaticus,2015,39.14244224183645
Microlipophrys adriaticus,2016,0
Microlipophrys adriaticus,2017,17.618781770243313
Microlipophrys adriaticus,2018,3.1440065430184143
Microlipophrys adriaticus,2019,0
Microlipophrys adriaticus,2020,100
Microlipophrys adriaticus,2021,0.30208962949101226
Microlipophrys adriaticus,2022,3.4004621104035584
Microlipophrys adriaticus,2023,68.1660312183164
Microlipophrys adriaticus,2024,8.294880347151258
Microlipophrys canevae,2013,9.905257730930902
Microlipophrys canevae,2014,100
Microlipophrys canevae,2015,0
Microlipophrys canevae,2016,70.48300467576126
Microlipophrys canevae,2017,0
Microlipophrys canevae,2018,12.42363314883595
Microlipophrys canevae,2019,0
Microlipophrys canevae,2020,1.9129606116053237
Microlipophrys canevae,2021,0
Microlipophrys canevae,2022,24.813748420903146
Microlipophrys canevae,2023,0
Microlipophrys canevae,2024,0
Microlipophrys dalmatinus,2013,1.1521015526103315
Microlipophrys dalmatinus,2014,0
Microlipophrys dalmatinus,2015,100
Microlipophrys dalmatinus,2016,0
Microlipophrys dalmatinus,2017,46.27636115730476
Microlipophrys dalmatinus,2018,0
Microlipophrys dalmatinus,2019,7.248558250855773
Microlipophrys dalmatinus,2020,7.14077427893057
Microlipophrys dalmatinus,2021,4.953425724404862
Microlipophrys dalmatinus,2022,0
Microlipophrys dalmatinus,2023,0
Microlipophrys dalmatinus,2024,45.924365612905106
Microlipophrys nigriceps,2013,8.175590894623564
Microlipophrys nigriceps,2014,79.02457241405351
Microlipophrys nigriceps,2015,21.246409252472294
Microlipophrys nigriceps,2016,0
Microlipophrys nigriceps,2017,0
Microlipophrys nigriceps,2018,19.263719567550126
Microlipophrys nigriceps,2019,0.567041154266339
Microlipophrys nigriceps,2020,38.96914705336433
Microlipophrys nigriceps,2021,100
Microlipophrys nigriceps,2022,26.83683475513064
Microlipophrys nigriceps,2023,0
Microlipophrys nigriceps,2024,27.943184410929046
Micromesistius poutassou,2013,97.21503488147138
Micromesistius poutassou,2014,100
Micromesistius poutassou,2015,98.171491939043
Micromesistius poutassou,2016,98.43475640757671
Micromesistius poutassou,2017,6.448638664129978
Micromesistius poutassou,2018,10.445567953563305
Micromesistius poutassou,2019,29.116116928620727
Micromesistius poutassou,2020,55.401128062328254
Micromesistius poutassou,2021,66.45968735210398
Micromesistius poutassou,2022,57.865115210941035
Micromesistius poutassou,2023,53.8810314976425
Micromesistius poutassou,2024,45.42903078760077
Microstoma microstoma,2013,98.43400225749619
Microstoma microstoma,2014,85.55947343338987
Microstoma microstoma,2015,0
Microstoma microstoma,2016,0
Microstoma microstoma,2017,100
Microstoma microstoma,2018,0
Microstoma microstoma,2019,32.27278178027552
Microstoma microstoma,2020,0
Microstoma microstoma,2021,0
Microstoma microstoma,2022,0
Microstoma microstoma,2023,0
Microstoma microstoma,2024,0
Millerigobius macrocephalus,2013,100
Millerigobius macrocephalus,2014,0
Millerigobius macrocephalus,2015,56.96263462113714
Millerigobius macrocephalus,2016,0.6386425034421275
Millerigobius macrocephalus,2017,0.059603582541737234
Millerigobius macrocephalus,2018,6.73312100652121
Millerigobius macrocephalus,2019,3.8791139299785082
Millerigobius macrocephalus,2020,0.04977034832340575
Millerigobius macrocephalus,2021,1.579720663919951
Millerigobius macrocephalus,2022,1.2366668828355571
Millerigobius macrocephalus,2023,2.2694402798483297
Millerigobius macrocephalus,2024,1.134709996346239
Minyichthys sentus,2013,95.94957331204262
Minyichthys sentus,2014,0
Minyichthys sentus,2015,25.373371308051766
Minyichthys sentus,2016,2.4181556272568274
Minyichthys sentus,2017,6.406858852218095
Minyichthys sentus,2018,5.909721811746474
Minyichthys sentus,2019,0
Minyichthys sentus,2020,0
Minyichthys sentus,2021,6.680437293595322
Minyichthys sentus,2022,0
Minyichthys sentus,2023,100
Minyichthys sentus,2024,3.013695473489751
Mobula mobular,2013,46.24764206912746
Mobula mobular,2014,62.874632366975334
Mobula mobular,2015,93.07194798245771
Mobula mobular,2016,100
Mobula mobular,2017,13.767308291944385
Mobula mobular,2018,18.817030485408264
Mobula mobular,2019,26.45918152704197
Mobula mobular,2020,47.57120315021881
Mobula mobular,2021,32.27545778798093
Mobula mobular,2022,26.317803491794773
Mobula mobular,2023,21.426311849466806
Mobula mobular,2024,33.95311889132277
Mola mola,2013,0.7732962079186498
Mola mola,2014,3.525001944706727
Mola mola,2015,2.119514236576433
Mola mola,2016,1.3311301243316127
Mola mola,2017,1.915247518702557
Mola mola,2018,1.3173007081062726
Mola mola,2019,100
Mola mola,2020,1.56295057087201
Mola mola,2021,1.460231560495633
Mola mola,2022,1.5449360526288187
Mola mola,2023,2.0777445826764716
Mola mola,2024,2.669370659118388
Molva dypterygia,2013,1.6973179022892204
Molva dypterygia,2014,35.9549546813632
Molva dypterygia,2015,100
Molva dypterygia,2016,38.459425237415225
Molva dypterygia,2017,27.693016726991726
Molva dypterygia,2018,18.818057979731815
Molva dypterygia,2019,15.323480594271514
Molva dypterygia,2020,22.758307671639145
Molva dypterygia,2021,24.810658836008734
Molva dypterygia,2022,39.16578677904119
Molva dypterygia,2023,45.291392881182816
Molva dypterygia,2024,39.9971799947412
Molva macrophthalma,2013,20.00619223524572
Molva macrophthalma,2014,0
Molva macrophthalma,2015,5.764928853015441
Molva macrophthalma,2016,0.4618986342279138
Molva macrophthalma,2017,0.3600837189159739
Molva macrophthalma,2018,0.37190515362725673
Molva macrophthalma,2019,100
Molva macrophthalma,2020,12.088352658261403
Molva macrophthalma,2021,63.54743166025462
Molva macrophthalma,2022,98.41384478092009
Molva macrophthalma,2023,19.299292085273628
Molva macrophthalma,2024,0
Molva molva,2013,10.87932403139682
Molva molva,2014,13.486872847479955
Molva molva,2015,15.300513352689842
Molva molva,2016,19.943281061698045
Molva molva,2017,100
Molva molva,2018,26.482543287479306
Molva molva,2019,28.007438931584872
Molva molva,2020,34.59463644214388
Molva molva,2021,38.067353956297794
Molva molva,2022,34.820828747605354
Molva molva,2023,30.492496085055294
Molva molva,2024,23.148392843344904
Monochirus hispidus,2013,0
Monochirus hispidus,2014,11.240153565328743
Monochirus hispidus,2015,0.35384501335641383
Monochirus hispidus,2016,2.6153191435989167
Monochirus hispidus,2017,1.5704759901138197
Monochirus hispidus,2018,100
Monochirus hispidus,2019,0
Monochirus hispidus,2020,0
Monochirus hispidus,2021,1.88429850034544
Monochirus hispidus,2022,0.8627224869773582
Monochirus hispidus,2023,0.17198440931045736
Monochirus hispidus,2024,2.6061476542311053
Monotaxis grandoculis,2013,0
Monotaxis grandoculis,2014,0
Monotaxis grandoculis,2015,1.9301271188812041
Monotaxis grandoculis,2016,0.6152319975181241
Monotaxis grandoculis,2017,0.26234916505948064
Monotaxis grandoculis,2018,0
Monotaxis grandoculis,2019,100
Monotaxis grandoculis,2020,8.39875098164954
Monotaxis grandoculis,2021,0
Monotaxis grandoculis,2022,0.19443106926043188
Monotaxis grandoculis,2023,8.436736981524488
Monotaxis grandoculis,2024,0
Mora moro,2013,0.15383364242571118
Mora moro,2014,0.6114715494038632
Mora moro,2015,0.8535948170440368
Mora moro,2016,1.2288636661377164
Mora moro,2017,1.3682688905087534
Mora moro,2018,1.0644037203314636
Mora moro,2019,0.09037657396919486
Mora moro,2020,0.05328780634797623
Mora moro,2021,0.062259651359107916
Mora moro,2022,100
Mora moro,2023,29.813707696622792
Mora moro,2024,20.84452530431879
Mugil cephalus,2013,46.699110113311264
Mugil cephalus,2014,48.49447331609814
Mugil cephalus,2015,50.93564633571651
Mugil cephalus,2016,55.951849792288975
Mugil cephalus,2017,52.013815496938086
Mugil cephalus,2018,84.98721791962474
Mugil cephalus,2019,88.16673864078865
Mugil cephalus,2020,90.5038422253404
Mugil cephalus,2021,89.92499196112205
Mugil cephalus,2022,100
Mugil cephalus,2023,81.43760766902658
Mugil cephalus,2024,68.33024186470038
Mullus barbatus,2013,12.213757036515135
Mullus barbatus,2014,57.00143414836013
Mullus barbatus,2015,27.102757221413004
Mullus barbatus,2016,36.13601150127217
Mullus barbatus,2017,43.83757519773047
Mullus barbatus,2018,44.71474618477782
Mullus barbatus,2019,47.96629109127866
Mullus barbatus,2020,58.904981384736445
Mullus barbatus,2021,58.00696267315991
Mullus barbatus,2022,62.981492307583174
Mullus barbatus,2023,73.32414860370903
Mullus barbatus,2024,100
Mullus surmuletus,2013,60.87209156408906
Mullus surmuletus,2014,60.04604190656485
Mullus surmuletus,2015,71.07568681786368
Mullus surmuletus,2016,72.10276215020998
Mullus surmuletus,2017,26.86532039715457
Mullus surmuletus,2018,37.31096698136784
Mullus surmuletus,2019,67.55311743791461
Mullus surmuletus,2020,94.79001850468572
Mullus surmuletus,2021,94.96086714327888
Mullus surmuletus,2022,98.71404654263529
Mullus surmuletus,2023,100
Mullus surmuletus,2024,75.51235913147254
Muraena helena,2013,32.46799819158136
Muraena helena,2014,36.97699763284219
Muraena helena,2015,36.067819444645075
Muraena helena,2016,33.1426876896599
Muraena helena,2017,37.956412079239
Muraena helena,2018,48.25844570618143
Muraena helena,2019,69.52964776307957
Muraena helena,2020,62.611148532536106
Muraena helena,2021,83.47891393104102
Muraena helena,2022,98.08137190049385
Muraena helena,2023,85.53914213054819
Muraena helena,2024,100
Muraenesox cinereus,2013,0
Muraenesox cinereus,2014,0
Muraenesox cinereus,2015,0
Muraenesox cinereus,2016,0
Muraenesox cinereus,2017,0.6553197054583644
Muraenesox cinereus,2018,100
Muraenesox cinereus,2019,4.023957090990152
Muraenesox cinereus,2020,0
Muraenesox cinereus,2021,0
Muraenesox cinereus,2022,1.6671162331938671
Muraenesox cinereus,2023,0.12017993165969298
Muraenesox cinereus,2024,0
Mustelus asterias,2013,6.644996541672565
Mustelus asterias,2014,89.1107453603586
Mustelus asterias,2015,0
Mustelus asterias,2016,7.379908208808035
Mustelus asterias,2017,1.058020503988421
Mustelus asterias,2018,100
Mustelus asterias,2019,4.005196567397931
Mustelus asterias,2020,0.8222458059679489
Mustelus asterias,2021,1.498444529575531
Mustelus asterias,2022,85.76982005140579
Mustelus asterias,2023,2.482288199450563
Mustelus asterias,2024,5.42622267446429
Mustelus mustelus,2013,100
Mustelus mustelus,2014,27.897687531923832
Mustelus mustelus,2015,15.1716996853249
Mustelus mustelus,2016,78.53688964721648
Mustelus mustelus,2017,0
Mustelus mustelus,2018,20.641041617939486
Mustelus mustelus,2019,15.253220753344607
Mustelus mustelus,2020,31.55999201484568
Mustelus mustelus,2021,15.75102808574115
Mustelus mustelus,2022,59.04735806000423
Mustelus mustelus,2023,9.856267014844665
Mustelus mustelus,2024,54.7594621232368
Mustelus punctulatus,2013,1.4044711021818972
Mustelus punctulatus,2014,100
Mustelus punctulatus,2015,50.897103710847446
Mustelus punctulatus,2016,0
Mustelus punctulatus,2017,1.214542382684212
Mustelus punctulatus,2018,0
Mustelus punctulatus,2019,0
Mustelus punctulatus,2020,73.1039585997158
Mustelus punctulatus,2021,0
Mustelus punctulatus,2022,0
Mustelus punctulatus,2023,0
Mustelus punctulatus,2024,0.9733682411459302
Mycteroperca fusca,2013,100
Mycteroperca fusca,2014,0
Mycteroperca fusca,2015,0.8747005835547609
Mycteroperca fusca,2016,6.36116931642125
Mycteroperca fusca,2017,2.62010210604903
Mycteroperca fusca,2018,0.1364919014211675
Mycteroperca fusca,2019,3.648051370273351
Mycteroperca fusca,2020,0.11703935131535195
Mycteroperca fusca,2021,2.441346809519647
Mycteroperca fusca,2022,0
Mycteroperca fusca,2023,4.696871219613673
Mycteroperca fusca,2024,0.1773151104253814
Mycteroperca rubra,2013,0
Mycteroperca rubra,2014,13.148734871877247
Mycteroperca rubra,2015,15.549673777560852
Mycteroperca rubra,2016,15.589431575819088
Mycteroperca rubra,2017,0
Mycteroperca rubra,2018,2.749926207525345
Mycteroperca rubra,2019,4.3651614701009445
Mycteroperca rubra,2020,17.9763681498057
Mycteroperca rubra,2021,28.439259505776576
Mycteroperca rubra,2022,17.856811577259236
Mycteroperca rubra,2023,100
Mycteroperca rubra,2024,78.74615599901679
Myctophum punctatum,2013,0
Myctophum punctatum,2014,17.209791349489812
Myctophum punctatum,2015,51.64211113339364
Myctophum punctatum,2016,12.353451223277924
Myctophum punctatum,2017,0
Myctophum punctatum,2018,64.99830727971208
Myctophum punctatum,2019,100
Myctophum punctatum,2020,0.7851483079302933
Myctophum punctatum,2021,21.874419766657216
Myctophum punctatum,2022,31.469916865134905
Myctophum punctatum,2023,0
Myctophum punctatum,2024,1.8090360074316882
Myliobatis aquila,2013,6.139677269534534
Myliobatis aquila,2014,58.28212083831102
Myliobatis aquila,2015,39.761380610916255
Myliobatis aquila,2016,32.14876031747552
Myliobatis aquila,2017,9.408195967291286
Myliobatis aquila,2018,15.79126549419719
Myliobatis aquila,2019,20.85819123704922
Myliobatis aquila,2020,50.23652306811559
Myliobatis aquila,2021,37.17549074778907
Myliobatis aquila,2022,100
Myliobatis aquila,2023,38.35377730772672
Myliobatis aquila,2024,30.68127607808952
Mystriophis crosnieri,2013,0
Mystriophis crosnieri,2014,1.1002201414996553
Mystriophis crosnieri,2015,100
Mystriophis crosnieri,2016,0
Mystriophis crosnieri,2017,16.726157478030444
Mystriophis crosnieri,2018,78.06335141133131
Mystriophis crosnieri,2019,0
Mystriophis crosnieri,2020,0
Mystriophis crosnieri,2021,5.586150337260656
Mystriophis crosnieri,2022,0
Mystriophis crosnieri,2023,15.629996014192699
Mystriophis crosnieri,2024,0
Myxine glutinosa,2013,0
Myxine glutinosa,2014,0
Myxine glutinosa,2015,100
Myxine glutinosa,2016,34.574776321749724
Myxine glutinosa,2017,0
Myxine glutinosa,2018,0
Myxine glutinosa,2019,0.43129100303510953
Myxine glutinosa,2020,1.0099172016136475
Myxine glutinosa,2021,1.7770923089502086
Myxine glutinosa,2022,10.149558473326993
Myxine glutinosa,2023,1.2593611161965952
Myxine glutinosa,2024,0.5074962030836084
Nansenia iberica,2013,0.759482877969601
Nansenia iberica,2014,100
Nansenia iberica,2015,0
Nansenia iberica,2016,7.503665121922898
Nansenia iberica,2017,0
Nansenia iberica,2018,0.8680870861293004
Nansenia iberica,2019,0
Nansenia iberica,2020,0
Nansenia iberica,2021,49.27037120650543
Nansenia iberica,2022,4.468309113367971
Nansenia iberica,2023,0
Nansenia iberica,2024,54.82692408418095
Nansenia oblita,2013,59.075403521259304
Nansenia oblita,2014,10.979248220152328
Nansenia oblita,2015,0
Nansenia oblita,2016,4.32785894348546
Nansenia oblita,2017,0
Nansenia oblita,2018,7.173348265293317
Nansenia oblita,2019,100
Nansenia oblita,2020,0
Nansenia oblita,2021,0
Nansenia oblita,2022,0.69185990856434
Nansenia oblita,2023,18.486769477647655
Nansenia oblita,2024,0
Naucrates ductor,2013,18.883373706090033
Naucrates ductor,2014,15.4894258526211
Naucrates ductor,2015,10.885715190674796
Naucrates ductor,2016,11.649020172474733
Naucrates ductor,2017,2.6504349014550974
Naucrates ductor,2018,11.126785007712222
Naucrates ductor,2019,29.965834329183988
Naucrates ductor,2020,18.42598426112939
Naucrates ductor,2021,100
Naucrates ductor,2022,27.104422063305005
Naucrates ductor,2023,29.54063155570906
Naucrates ductor,2024,19.626581044747056
Nemichthys scolopaceus,2013,0
Nemichthys scolopaceus,2014,0
Nemichthys scolopaceus,2015,27.33340502123775
Nemichthys scolopaceus,2016,100
Nemichthys scolopaceus,2017,97.34506696225377
Nemichthys scolopaceus,2018,0
Nemichthys scolopaceus,2019,23.77653280280704
Nemichthys scolopaceus,2020,20.892885753913465
Nemichthys scolopaceus,2021,66.16902563856324
Nemichthys scolopaceus,2022,0
Nemichthys scolopaceus,2023,10.708978606604488
Nemichthys scolopaceus,2024,27.096957713665425
Nemipterus japonicus,2013,0
Nemipterus japonicus,2014,0
Nemipterus japonicus,2015,0
Nemipterus japonicus,2016,6.539714036998038
Nemipterus japonicus,2017,100
Nemipterus japonicus,2018,29.468549767759267
Nemipterus japonicus,2019,0.9590423611594314
Nemipterus japonicus,2020,43.29139214126994
Nemipterus japonicus,2021,21.716514743048794
Nemipterus japonicus,2022,15.272932759011598
Nemipterus japonicus,2023,26.884828546660543
Nemipterus japonicus,2024,23.073211110080052
Nemipterus randalli,2013,0.8506195774615307
Nemipterus randalli,2014,0
Nemipterus randalli,2015,0.41638577802790355
Nemipterus randalli,2016,0.5840687891450113
Nemipterus randalli,2017,100
Nemipterus randalli,2018,0.9419486715359948
Nemipterus randalli,2019,4.808856393813818
Nemipterus randalli,2020,0.5893804173565234
Nemipterus randalli,2021,0.14115513412161762
Nemipterus randalli,2022,0.3096459521996014
Nemipterus randalli,2023,0
Nemipterus randalli,2024,1.4321068893988307
Nerophis lumbriciformis,2013,4.657423080051706
Nerophis lumbriciformis,2014,0.1326277737531299
Nerophis lumbriciformis,2015,1.0039262251765246
Nerophis lumbriciformis,2016,1.3351955719203932
Nerophis lumbriciformis,2017,100
Nerophis lumbriciformis,2018,0
Nerophis lumbriciformis,2019,0
Nerophis lumbriciformis,2020,0.914031445616005
Nerophis lumbriciformis,2021,0.05003953541394252
Nerophis lumbriciformis,2022,0
Nerophis lumbriciformis,2023,0.30712086800647515
Nerophis lumbriciformis,2024,0.08383058397023321
Nerophis maculatus,2013,0
Nerophis maculatus,2014,44.27369908284406
Nerophis maculatus,2015,100
Nerophis maculatus,2016,3.554792222535067
Nerophis maculatus,2017,0
Nerophis maculatus,2018,0
Nerophis maculatus,2019,9.869603054769883
Nerophis maculatus,2020,15.203857647450805
Nerophis maculatus,2021,0.6639118157010917
Nerophis maculatus,2022,16.208763444745625
Nerophis maculatus,2023,19.47138088632291
Nerophis maculatus,2024,2.1118125755545463
Nerophis ophidion,2013,0.91070726367365
Nerophis ophidion,2014,100
Nerophis ophidion,2015,30.0357317263544
Nerophis ophidion,2016,0.4404275244083631
Nerophis ophidion,2017,6.371333087523408
Nerophis ophidion,2018,0.7648490807293729
Nerophis ophidion,2019,1.4504467721880796
Nerophis ophidion,2020,3.089085755627128
Nerophis ophidion,2021,0
Nerophis ophidion,2022,15.764026494548453
Nerophis ophidion,2023,17.852651223135076
Nerophis ophidion,2024,4.023576561488077
Nettastoma melanura,2013,0
Nettastoma melanura,2014,44.5850773714445
Nettastoma melanura,2015,3.0702464951415394
Nettastoma melanura,2016,0
Nettastoma melanura,2017,3.4668539871089985
Nettastoma melanura,2018,0
Nettastoma melanura,2019,3.220772084358783
Nettastoma melanura,2020,0
Nettastoma melanura,2021,0
Nettastoma melanura,2022,15.238557128938854
Nettastoma melanura,2023,100
Nettastoma melanura,2024,0
Netuma thalassina,2013,0
Netuma thalassina,2014,0
Netuma thalassina,2015,29.117456102584242
Netuma thalassina,2016,100
Netuma thalassina,2017,0
Netuma thalassina,2018,11.65198034411015
Netuma thalassina,2019,15.166742350352033
Netuma thalassina,2020,0
Netuma thalassina,2021,9.745779280814464
Netuma thalassina,2022,9.593513287426685
Netuma thalassina,2023,0.7388476981068708
Netuma thalassina,2024,5.530026714215667
Nezumia aequalis,2013,3.40668600203163
Nezumia aequalis,2014,81.05643395929147
Nezumia aequalis,2015,3.8172482378888026
Nezumia aequalis,2016,22.511020241849852
Nezumia aequalis,2017,0
Nezumia aequalis,2018,0
Nezumia aequalis,2019,0
Nezumia aequalis,2020,100
Nezumia aequalis,2021,15.500084975697092
Nezumia aequalis,2022,5.440936327599409
Nezumia aequalis,2023,8.670959444882909
Nezumia aequalis,2024,0
Nezumia sclerorhynchus,2013,0
Nezumia sclerorhynchus,2014,0
Nezumia sclerorhynchus,2015,62.25284058084532
Nezumia sclerorhynchus,2016,1.740530748367288
Nezumia sclerorhynchus,2017,100
Nezumia sclerorhynchus,2018,9.904828758190206
Nezumia sclerorhynchus,2019,23.724416566907585
Nezumia sclerorhynchus,2020,5.885428429123756
Nezumia sclerorhynchus,2021,3.0911963315125983
Nezumia sclerorhynchus,2022,0
Nezumia sclerorhynchus,2023,0
Nezumia sclerorhynchus,2024,0
Notacanthus bonaparte,2013,0
Notacanthus bonaparte,2014,17.080415059392553
Notacanthus bonaparte,2015,0
Notacanthus bonaparte,2016,100
Notacanthus bonaparte,2017,29.876341080709995
Notacanthus bonaparte,2018,62.03167150256195
Notacanthus bonaparte,2019,76.01750554350363
Notacanthus bonaparte,2020,0
Notacanthus bonaparte,2021,0
Notacanthus bonaparte,2022,1.5896268595884393
Notacanthus bonaparte,2023,0
Notacanthus bonaparte,2024,0
Notoscopelus bolini,2013,32.337443482317305
Notoscopelus bolini,2014,0.414690837097416
Notoscopelus bolini,2015,100
Notoscopelus bolini,2016,0
Notoscopelus bolini,2017,27.72812114497421
Notoscopelus bolini,2018,0
Notoscopelus bolini,2019,0
Notoscopelus bolini,2020,0
Notoscopelus bolini,2021,89.9081819170271
Notoscopelus bolini,2022,24.259449849240273
Notoscopelus bolini,2023,0
Notoscopelus bolini,2024,0.34383975292443086
Notoscopelus elongatus,2013,0
Notoscopelus elongatus,2014,0
Notoscopelus elongatus,2015,3.0427122264536957
Notoscopelus elongatus,2016,18.98019824284002
Notoscopelus elongatus,2017,100
Notoscopelus elongatus,2018,0
Notoscopelus elongatus,2019,0
Notoscopelus elongatus,2020,0
Notoscopelus elongatus,2021,30.48883918238362
Notoscopelus elongatus,2022,0
Notoscopelus elongatus,2023,26.2507700104106
Notoscopelus elongatus,2024,0
Notoscopelus kroyeri,2013,0
Notoscopelus kroyeri,2014,0.534280442717621
Notoscopelus kroyeri,2015,10.99217064972257
Notoscopelus kroyeri,2016,8.917768354006856
Notoscopelus kroyeri,2017,0
Notoscopelus kroyeri,2018,23.400220796764
Notoscopelus kroyeri,2019,6.889382629770976
Notoscopelus kroyeri,2020,2.3852848708100205
Notoscopelus kroyeri,2021,100
Notoscopelus kroyeri,2022,46.2193184177634
Notoscopelus kroyeri,2023,0
Notoscopelus kroyeri,2024,26.093703405364206
Oblada melanura,2013,8.752635530496647
Oblada melanura,2014,9.109744706938548
Oblada melanura,2015,8.17238944064377
Oblada melanura,2016,49.42027564726378
Oblada melanura,2017,100
Oblada melanura,2018,23.65595547318123
Oblada melanura,2019,21.084855893268294
Oblada melanura,2020,14.400972757178524
Oblada melanura,2021,13.777789916879549
Oblada melanura,2022,13.9193329492569
Oblada melanura,2023,15.258068013196505
Oblada melanura,2024,16.200785044155317
Odondebuenia balearica,2013,20.30559782368976
Odondebuenia balearica,2014,6.4928026522307665
Odondebuenia balearica,2015,100
Odondebuenia balearica,2016,0
Odondebuenia balearica,2017,0
Odondebuenia balearica,2018,3.927531940387171
Odondebuenia balearica,2019,0
Odondebuenia balearica,2020,0.44005475592442606
Odondebuenia balearica,2021,14.995287447145502
Odondebuenia balearica,2022,0
Odondebuenia balearica,2023,12.748173331466075
Odondebuenia balearica,2024,0
Odontaspis ferox,2013,100
Odontaspis ferox,2014,34.26036496841209
Odontaspis ferox,2015,8.323802601279638
Odontaspis ferox,2016,0.5635547765582446
Odontaspis ferox,2017,18.023118219909694
Odontaspis ferox,2018,3.079495252571322
Odontaspis ferox,2019,48.6523265448501
Odontaspis ferox,2020,5.35944284622643
Odontaspis ferox,2021,54.82808168548803
Odontaspis ferox,2022,18.67446647921962
Odontaspis ferox,2023,20.856191882519468
Odontaspis ferox,2024,4.546282431936997
Oedalechilus labeo,2013,13.693639043351519
Oedalechilus labeo,2014,100
Oedalechilus labeo,2015,0
Oedalechilus labeo,2016,0.7856005343876957
Oedalechilus labeo,2017,18.951457103073803
Oedalechilus labeo,2018,37.81968369390734
Oedalechilus labeo,2019,84.49990950026228
Oedalechilus labeo,2020,32.62283935357355
Oedalechilus labeo,2021,0
Oedalechilus labeo,2022,6.2003759937873815
Oedalechilus labeo,2023,42.47794676543619
Oedalechilus labeo,2024,49.37816809115881
Omobranchus punctatus,2013,100
Omobranchus punctatus,2014,0
Omobranchus punctatus,2015,0
Omobranchus punctatus,2016,35.58490038998691
Omobranchus punctatus,2017,0
Omobranchus punctatus,2018,2.6459726359890143
Omobranchus punctatus,2019,16.211881665834543
Omobranchus punctatus,2020,0
Omobranchus punctatus,2021,3.959908312073472
Omobranchus punctatus,2022,29.33218266859459
Omobranchus punctatus,2023,0
Omobranchus punctatus,2024,5.355128766985424
Opeatogenys gracilis,2013,78.62556729583254
Opeatogenys gracilis,2014,0
Opeatogenys gracilis,2015,0
Opeatogenys gracilis,2016,3.659018766101988
Opeatogenys gracilis,2017,16.11007184722425
Opeatogenys gracilis,2018,100
Opeatogenys gracilis,2019,64.69814269972854
Opeatogenys gracilis,2020,0
Opeatogenys gracilis,2021,12.675209874293436
Opeatogenys gracilis,2022,74.06609533182066
Opeatogenys gracilis,2023,74.18154720848983
Opeatogenys gracilis,2024,15.544749088878977
Ophichthus ophis,2013,0
Ophichthus ophis,2014,0
Ophichthus ophis,2015,4.128815700266213
Ophichthus ophis,2016,100
Ophichthus ophis,2017,77.5608530394875
Ophichthus ophis,2018,35.435360307802455
Ophichthus ophis,2019,0
Ophichthus ophis,2020,9.665519149323854
Ophichthus ophis,2021,90.02752326500192
Ophichthus ophis,2022,0
Ophichthus ophis,2023,0
Ophichthus ophis,2024,0.38829703045533387
Ophichthus rufus,2013,0
Ophichthus rufus,2014,20.569054981457597
Ophichthus rufus,2015,0
Ophichthus rufus,2016,100
Ophichthus rufus,2017,0.6966829114140551
Ophichthus rufus,2018,0
Ophichthus rufus,2019,0
Ophichthus rufus,2020,0
Ophichthus rufus,2021,0
Ophichthus rufus,2022,0
Ophichthus rufus,2023,0
Ophichthus rufus,2024,0
Ophidion barbatum,2013,0
Ophidion barbatum,2014,0
Ophidion barbatum,2015,94.6991951397424
